"Points:0","Points:1","Points:2","U:0","U:1","U:2","cp","p"
0.33717,0.375,0.23232,0,0,0,-33.784,-68.755
0.38777,0.3625,0.22679,0,0,0,-33.706,165.21
0.37531,0.3625,0.22778,0,0,0,-33.699,185.48
0.40018,0.3625,0.22579,0,0,0,-33.722,116.88
0.36289,0.375,0.22905,0,0,0,-33.784,-70.037
0.36289,0.3875,0.22905,0,0,0,-33.799,-113.4
0.36289,0.4,0.22905,0,0,0,-33.811,-148.99
0.437,0.32487,0.22386,0,0,0,-33.651,331.23
0.43675,0.3124,0.2242,0,0,0,-33.526,703.66
0.44746,0.31225,0.22597,0,0,0,-33.476,856.28
0.44847,0.3246,0.22508,0,0,0,-33.712,146.55
0.41257,0.33749,0.22479,0,0,0,-33.69,211.63
0.42494,0.33746,0.22389,0,0,0,-33.696,195.57
0.41258,0.34999,0.22477,0,0,0,-33.709,156.43
0.42497,0.34997,0.22377,0,0,0,-33.718,127.9
0.45483,0.31184,0.23049,0,0,0,-33.455,917.19
0.46267,0.32195,0.2378,0,0,0,-33.884,-369.96
0.46352,0.32058,0.25149,0,0,0,-33.995,-702.05
0.45831,0.32391,0.22884,0,0,0,-33.818,-171.29
0.47425,0.33619,0.22617,0,0,0,-34.049,-863.92
0.48705,0.33675,0.22378,0,0,0,-34.011,-751.59
0.47393,0.32617,0.23615,0,0,0,-34.119,-1076.1
0.49921,0.34971,0.21868,0,0,0,-33.957,-589.63
0.49925,0.33717,0.22054,0,0,0,-33.984,-670.95
0.48679,0.34958,0.22022,0,0,0,-33.972,-632.62
0.47447,0.34949,0.22144,0,0,0,-33.954,-580.81
0.42498,0.36248,0.2237,0,0,0,-33.739,65.213
0.41258,0.3625,0.22475,0,0,0,-33.73,93.011
0.43737,0.3875,0.22258,0,0,0,-33.786,-76.477
0.43737,0.37499,0.2226,0,0,0,-33.775,-43.349
0.44977,0.4,0.22148,0,0,0,-33.806,-135.66
0.44977,0.38749,0.22149,0,0,0,-33.804,-130.11
0.43737,0.4,0.22257,0,0,0,-33.793,-97.662
0.44978,0.37498,0.22154,0,0,0,-33.801,-120.48
0.48686,0.36236,0.21882,0,0,0,-33.916,-465.92
0.47453,0.36235,0.21986,0,0,0,-33.897,-408.61
0.4993,0.36239,0.21779,0,0,0,-33.915,-461.78
0.46217,0.37497,0.22049,0,0,0,-33.834,-219.92
0.46217,0.38749,0.22041,0,0,0,-33.825,-192.92
0.46216,0.4,0.2204,0,0,0,-33.82,-177.49
0.5255,0.33733,0.21626,0,0,0,-33.934,-519.75
0.53783,0.33744,0.21353,0,0,0,-33.891,-389.1
0.53781,0.32493,0.21363,0,0,0,-33.898,-412.24
0.51192,0.33718,0.21823,0,0,0,-33.969,-623.41
0.51203,0.34981,0.21729,0,0,0,-33.944,-548.69
0.52556,0.3499,0.21594,0,0,0,-33.926,-496.26
0.57518,0.3375,0.2101,0,0,0,-33.841,-241.75
0.57518,0.325,0.2101,0,0,0,-33.842,-243.3
0.56276,0.325,0.2111,0,0,0,-33.859,-294.82
0.56276,0.3375,0.2111,0,0,0,-33.851,-271.38
0.58757,0.325,0.20905,0,0,0,-33.825,-192.74
0.58757,0.3125,0.20905,0,0,0,-33.827,-197.59
0.57518,0.3125,0.2101,0,0,0,-33.845,-251.58
0.56276,0.3125,0.2111,0,0,0,-33.865,-312.68
0.58757,0.3375,0.20905,0,0,0,-33.827,-198.99
0.53788,0.37499,0.21336,0,0,0,-33.891,-388.93
0.53787,0.36248,0.21338,0,0,0,-33.892,-394.2
0.52561,0.36246,0.21576,0,0,0,-33.929,-503.54
0.53785,0.34996,0.21344,0,0,0,-33.885,-372.87
0.51211,0.36242,0.21683,0,0,0,-33.913,-456.32
0.57518,0.3625,0.2101,0,0,0,-33.833,-215.46
0.56276,0.3625,0.2111,0,0,0,-33.835,-221.45
0.56276,0.375,0.21109,0,0,0,-33.819,-175.72
0.57518,0.375,0.2101,0,0,0,-33.827,-197.96
0.57518,0.3875,0.21009,0,0,0,-33.821,-178.87
0.58757,0.3875,0.20905,0,0,0,-33.819,-173.64
0.58757,0.375,0.20905,0,0,0,-33.821,-180.42
0.58757,0.3625,0.20905,0,0,0,-33.822,-184.06
0.56276,0.3875,0.21109,0,0,0,-33.806,-135.06
0.62477,0.3375,0.20581,0,0,0,-33.788,-82.391
0.63716,0.3375,0.20473,0,0,0,-33.779,-54.741
0.63716,0.325,0.20473,0,0,0,-33.778,-51.483
0.62477,0.325,0.20581,0,0,0,-33.787,-78.515
0.62477,0.3125,0.20581,0,0,0,-33.789,-85.037
0.61237,0.3125,0.20689,0,0,0,-33.8,-117.95
0.61237,0.325,0.20689,0,0,0,-33.798,-110.8
0.63716,0.3125,0.20473,0,0,0,-33.78,-57.084
0.61237,0.3375,0.20689,0,0,0,-33.8,-115.78
0.67435,0.3375,0.20176,0,0,0,-33.761,0.14616
0.67435,0.325,0.20176,0,0,0,-33.76,3.0969
0.6619,0.325,0.20266,0,0,0,-33.765,-11.942
0.6619,0.3375,0.20266,0,0,0,-33.766,-14.353
0.68716,0.325,0.20096,0,0,0,-33.755,16.464
0.68716,0.3125,0.20096,0,0,0,-33.757,12.423
0.67435,0.3125,0.20176,0,0,0,-33.761,-1.3314
0.6619,0.3125,0.20266,0,0,0,-33.767,-17.135
0.68716,0.3375,0.20096,0,0,0,-33.757,12.868
0.63716,0.375,0.20473,0,0,0,-33.783,-66.398
0.63716,0.3625,0.20473,0,0,0,-33.78,-56.959
0.62477,0.3625,0.20581,0,0,0,-33.788,-81.873
0.62476,0.375,0.20581,0,0,0,-33.791,-89.545
0.62476,0.3875,0.20581,0,0,0,-33.793,-95.494
0.61236,0.375,0.20689,0,0,0,-33.799,-115.63
0.61236,0.3875,0.20689,0,0,0,-33.801,-118.84
0.61237,0.3625,0.20689,0,0,0,-33.798,-110.83
0.63716,0.38749,0.20473,0,0,0,-33.786,-75.594
0.67435,0.3625,0.20176,0,0,0,-33.765,-10.787
0.6619,0.3625,0.20266,0,0,0,-33.768,-20.039
0.6619,0.37499,0.20266,0,0,0,-33.77,-28.097
0.67435,0.37499,0.20176,0,0,0,-33.768,-20.282
0.67434,0.38745,0.20175,0,0,0,-33.774,-38.346
0.68714,0.38745,0.20092,0,0,0,-33.782,-62.035
0.68716,0.37499,0.20096,0,0,0,-33.771,-29.78
0.68716,0.3625,0.20096,0,0,0,-33.764,-9.0806
0.66189,0.38747,0.20266,0,0,0,-33.775,-41.82
0.87563,0.31249,0.18426,0,0,0,-33.737,71.062
0.88783,0.325,0.18166,0,0,0,-33.727,102.82
0.87549,0.33745,0.18377,0,0,0,-33.739,65.884
0.87505,0.34998,0.18283,0,0,0,-33.748,39.148
0.84943,0.37496,0.18171,0,0,0,-33.783,-66.901
0.83683,0.37479,0.18396,0,0,0,-33.779,-53.288
0.83555,0.38565,0.18182,0,0,0,-33.843,-246.22
0.82441,0.38655,0.18317,0,0,0,-33.798,-112.69
0.82335,0.39707,0.18008,0,0,0,-33.823,-187.69
0.82717,0.4002,0.17436,0,0,0,-33.824,-188.27
0.89923,0.37387,0.16689,0,0,0,-33.747,43.066
0.88717,0.37454,0.17033,0,0,0,-33.746,45.792
0.88543,0.38414,0.1657,0,0,0,-33.754,21.621
0.8771,0.36511,0.17759,0,0,0,-33.767,-18.13
0.87321,0.3612,0.18182,0,0,0,-33.773,-37.354
0.96196,0.32439,0.17218,0,0,0,-33.727,102.61
0.98703,0.33687,0.15762,0,0,0,-33.73,91.533
0.98557,0.34604,0.1519,0,0,0,-33.704,170.31
0.98706,0.34977,0.1406,0,0,0,-33.693,204.81
0.99904,0.34519,0.14017,0,0,0,-33.676,253.42
0.99941,0.33604,0.15303,0,0,0,-33.71,153.4
0.97459,0.31219,0.17232,0,0,0,-33.725,109.18
0.98689,0.32496,0.16637,0,0,0,-33.734,81.389
0.99811,0.32307,0.16513,0,0,0,-33.742,57.976
0.92426,0.36143,0.16647,0,0,0,-33.75,33.982
0.9358,0.36991,0.15272,0,0,0,-33.727,102.99
0.93924,0.3629,0.15666,0,0,0,-33.76,3.1108
0.93543,0.35949,0.16507,0,0,0,-33.746,45.515
0.94955,0.35997,0.15473,0,0,0,-33.738,67.844
0.9368,0.37371,0.14026,0,0,0,-33.717,131.27
0.94792,0.37059,0.1386,0,0,0,-33.719,125.31
0.91039,0.37188,0.16548,0,0,0,-33.75,32.394
0.97685,0.35358,0.14247,0,0,0,-33.715,138.44
0.97316,0.35882,0.13832,0,0,0,-33.7,182.05
0.97419,0.36111,0.12466,0,0,0,-33.648,339.63
0.23759,0.425,0.24038,0,0,0,-33.787,-78.437
0.24998,0.425,0.23933,0,0,0,-33.799,-115.45
0.22518,0.45,0.24137,0,0,0,-33.744,51.415
0.22518,0.4375,0.24137,0,0,0,-33.749,34.823
0.26238,0.425,0.23826,0,0,0,-33.801,-120.22
0.27478,0.4375,0.23718,0,0,0,-33.797,-109.29
0.27478,0.45,0.23718,0,0,0,-33.795,-102.44
0.22518,0.4625,0.24137,0,0,0,-33.74,62.906
0.24998,0.475,0.23933,0,0,0,-33.786,-74.234
0.23759,0.475,0.24038,0,0,0,-33.77,-28.492
0.27478,0.4625,0.23718,0,0,0,-33.793,-97.113
0.26238,0.475,0.23826,0,0,0,-33.79,-87.821
0.33717,0.425,0.23232,0,0,0,-33.812,-153.45
0.35065,0.425,0.23137,0,0,0,-33.871,-331.55
0.32436,0.45,0.23312,0,0,0,-33.801,-120.03
0.32436,0.4375,0.23312,0,0,0,-33.8,-116.93
0.36289,0.4125,0.22905,0,0,0,-33.82,-178.58
0.36289,0.425,0.22905,0,0,0,-33.828,-201.69
0.37531,0.4375,0.22778,0,0,0,-33.738,69.685
0.38777,0.4375,0.22679,0,0,0,-33.753,23.14
0.40018,0.45,0.22579,0,0,0,-33.788,-80.362
0.40018,0.4375,0.22579,0,0,0,-33.783,-66.875
0.38777,0.45,0.22679,0,0,0,-33.757,12.401
0.37531,0.45,0.22778,0,0,0,-33.741,60.569
0.32436,0.4625,0.23312,0,0,0,-33.802,-122.97
0.35065,0.47499,0.23135,0,0,0,-33.892,-391.92
0.33717,0.47498,0.23231,0,0,0,-33.822,-183.54
0.38777,0.4625,0.22677,0,0,0,-33.761,0.74709
0.37531,0.4625,0.22777,0,0,0,-33.744,50.746
0.40018,0.4625,0.22576,0,0,0,-33.792,-94.471
0.36289,0.475,0.22901,0,0,0,-33.848,-262.01
0.36285,0.4875,0.22885,0,0,0,-33.854,-279.07
0.36274,0.50001,0.22835,0,0,0,-33.86,-298.63
0.43737,0.425,0.22257,0,0,0,-33.802,-123.64
0.43737,0.4125,0.22257,0,0,0,-33.798,-112.51
0.44977,0.4125,0.22148,0,0,0,-33.807,-139.7
0.44977,0.425,0.22148,0,0,0,-33.809,-143.37
0.41257,0.4375,0.22474,0,0,0,-33.797,-106.93
0.42497,0.4375,0.22366,0,0,0,-33.801,-120.81
0.41257,0.45,0.22473,0,0,0,-33.801,-121.26
0.42496,0.44999,0.22365,0,0,0,-33.805,-133.73
0.46216,0.4125,0.22039,0,0,0,-33.817,-168.47
0.46216,0.425,0.22039,0,0,0,-33.815,-163.44
0.47454,0.43749,0.21933,0,0,0,-33.819,-175.6
0.4869,0.43747,0.21832,0,0,0,-33.824,-190.68
0.49932,0.44989,0.21737,0,0,0,-33.834,-218.33
0.49934,0.43746,0.21741,0,0,0,-33.834,-217.86
0.48689,0.44992,0.21829,0,0,0,-33.824,-190.17
0.47453,0.44994,0.2193,0,0,0,-33.82,-176.32
0.42496,0.46247,0.22361,0,0,0,-33.81,-148.6
0.41257,0.46249,0.2247,0,0,0,-33.806,-136.46
0.43728,0.48719,0.22152,0,0,0,-33.826,-194.47
0.43732,0.47485,0.22226,0,0,0,-33.819,-174.09
0.44956,0.49936,0.218,0,0,0,-33.827,-198.09
0.44964,0.48704,0.22018,0,0,0,-33.826,-195.13
0.4372,0.49949,0.21971,0,0,0,-33.832,-212.74
0.44971,0.47477,0.22108,0,0,0,-33.821,-181.23
0.48687,0.46228,0.21811,0,0,0,-33.827,-199.43
0.47451,0.46233,0.21917,0,0,0,-33.823,-184.95
0.4993,0.46225,0.21713,0,0,0,-33.838,-229.83
0.46209,0.47469,0.21988,0,0,0,-33.824,-189.99
0.46202,0.48691,0.21879,0,0,0,-33.829,-203.2
0.46181,0.49903,0.21641,0,0,0,-33.823,-186.41
0.53785,0.43751,0.21324,0,0,0,-33.872,-334.23
0.53788,0.425,0.21333,0,0,0,-33.871,-331.44
0.52562,0.43749,0.21562,0,0,0,-33.919,-475.43
0.51214,0.43746,0.2166,0,0,0,-33.853,-275.35
0.51208,0.4499,0.21652,0,0,0,-33.854,-278.25
0.52552,0.44999,0.21544,0,0,0,-33.924,-488.68
0.53789,0.4125,0.21335,0,0,0,-33.873,-337.6
0.57513,0.43745,0.20971,0,0,0,-33.814,-158.54
0.57516,0.42499,0.21,0,0,0,-33.811,-149.78
0.56275,0.425,0.21103,0,0,0,-33.785,-71.631
0.56272,0.43749,0.21082,0,0,0,-33.785,-73.094
0.58755,0.42496,0.20891,0,0,0,-33.818,-170.89
0.58756,0.41249,0.20902,0,0,0,-33.816,-165.7
0.57517,0.4125,0.21008,0,0,0,-33.812,-152.03
0.56276,0.4125,0.21108,0,0,0,-33.788,-82.475
0.58751,0.4374,0.20852,0,0,0,-33.822,-184.52
0.53755,0.47535,0.20947,0,0,0,-33.832,-212.56
0.53747,0.4628,0.21192,0,0,0,-33.872,-334.1
0.52513,0.46259,0.21487,0,0,0,-33.923,-486.15
0.52334,0.47394,0.21421,0,0,0,-33.938,-532.91
0.52729,0.47788,0.21063,0,0,0,-33.918,-472.36
0.51504,0.48966,0.20909,0,0,0,-33.933,-516.8
0.52548,0.48772,0.2075,0,0,0,-33.857,-289.61
0.50261,0.50112,0.20616,0,0,0,-33.876,-346.43
0.51275,0.49911,0.20496,0,0,0,-33.858,-290.95
0.51189,0.46221,0.2162,0,0,0,-33.855,-282.77
0.53763,0.48712,0.20532,0,0,0,-33.788,-80.704
0.57491,0.46212,0.207,0,0,0,-33.823,-187.46
0.56252,0.46224,0.20868,0,0,0,-33.793,-96.066
0.56229,0.47432,0.2057,0,0,0,-33.802,-122.3
0.57453,0.47409,0.20359,0,0,0,-33.819,-172.82
0.57421,0.48612,0.19739,0,0,0,-33.839,-234.29
0.58551,0.48449,0.19642,0,0,0,-33.847,-259.1
0.58701,0.4744,0.20059,0,0,0,-33.846,-256.09
0.58728,0.46205,0.20511,0,0,0,-33.828,-202.33
0.56188,0.48618,0.2005,0,0,0,-33.832,-212.85
0.56042,0.49529,0.19642,0,0,0,-33.841,-239.49
0.56243,0.49976,0.18585,0,0,0,-33.844,-248.88
0.57447,0.49605,0.18599,0,0,0,-33.811,-151.46
0.62442,0.4918,0.1403,0,0,0,-33.775,-43.144
0.64957,0.48282,0.15541,0,0,0,-33.793,-95.652
0.63658,0.48647,0.15537,0,0,0,-33.717,132.83
0.62419,0.48591,0.17126,0,0,0,-33.812,-152.16
0.62306,0.48249,0.1827,0,0,0,-33.811,-149.14
0.63655,0.48231,0.17096,0,0,0,-33.759,5.9999
0.64784,0.4809,0.16859,0,0,0,-33.78,-56.097
0.65149,0.47598,0.17232,0,0,0,-33.795,-102.51
0.64957,0.47135,0.18255,0,0,0,-33.768,-20.465
0.63726,0.47327,0.18453,0,0,0,-33.8,-115.96
0.66163,0.47772,0.15549,0,0,0,-33.792,-93.347
0.662,0.47965,0.14018,0,0,0,-33.77,-28.683
0.68515,0.46793,0.16826,0,0,0,-33.782,-64.389
0.67382,0.46961,0.1702,0,0,0,-33.767,-19.012
0.62467,0.43719,0.20454,0,0,0,-33.815,-162.42
0.63706,0.43716,0.20304,0,0,0,-33.814,-159.92
0.63711,0.42477,0.2042,0,0,0,-33.806,-135.25
0.62472,0.42483,0.20542,0,0,0,-33.808,-141.08
0.62475,0.41243,0.20572,0,0,0,-33.801,-120.18
0.61235,0.41246,0.20683,0,0,0,-33.805,-133.51
0.61233,0.42489,0.20662,0,0,0,-33.811,-149.18
0.63714,0.41239,0.2046,0,0,0,-33.797,-108.85
0.61228,0.43726,0.20594,0,0,0,-33.817,-168.39
0.67453,0.43752,0.19745,0,0,0,-33.848,-260.01
0.67426,0.42458,0.20031,0,0,0,-33.804,-130.18
0.66191,0.42472,0.2016,0,0,0,-33.805,-133.4
0.6619,0.43736,0.19956,0,0,0,-33.841,-241.18
0.687,0.42467,0.1987,0,0,0,-33.84,-237.91
0.68686,0.41214,0.2003,0,0,0,-33.805,-133.31
0.6743,0.41223,0.20132,0,0,0,-33.795,-102.39
0.66188,0.41229,0.20238,0,0,0,-33.793,-95.161
0.68608,0.43564,0.19678,0,0,0,-33.86,-296.57
0.61437,0.47565,0.19106,0,0,0,-33.837,-227.31
0.6107,0.47264,0.19694,0,0,0,-33.844,-248.79
0.59945,0.47446,0.19763,0,0,0,-33.834,-219.99
0.77402,0.4403,0.14032,0,0,0,-33.742,56.554
0.77296,0.42189,0.18034,0,0,0,-33.812,-153.21
0.77687,0.42543,0.17202,0,0,0,-33.827,-198.69
0.78729,0.4227,0.17024,0,0,0,-33.787,-77.961
0.78681,0.41148,0.18127,0,0,0,-33.796,-104.58
0.77439,0.41168,0.1843,0,0,0,-33.804,-128.75
0.76204,0.44568,0.14022,0,0,0,-33.753,24.484
0.76244,0.44683,0.12478,0,0,0,-33.745,46.672
0.71175,0.46054,0.15518,0,0,0,-33.727,101
0.71178,0.46309,0.13997,0,0,0,-33.697,191.03
0.72468,0.45908,0.14027,0,0,0,-33.759,4.7189
0.72287,0.45799,0.15398,0,0,0,-33.782,-64.551
-1.1749,0.56272,0.17133,0,0,0,-33.809,-145.49
-1.1749,0.5627,0.15608,0,0,0,-33.805,-133.75
-1.1625,0.56273,0.1561,0,0,0,-33.811,-150.66
-1.1624,0.56289,0.17135,0,0,0,-33.814,-159.68
-1.1873,0.56272,0.15605,0,0,0,-33.798,-112.74
-1.1873,0.56278,0.14057,0,0,0,-33.79,-87.024
-1.175,0.5627,0.14059,0,0,0,-33.798,-110.33
-1.1625,0.5627,0.14059,0,0,0,-33.805,-131.78
-1.1872,0.56276,0.17123,0,0,0,-33.802,-122.4
-1.125,0.56303,0.1715,0,0,0,-33.82,-176.26
-1.1375,0.56303,0.17144,0,0,0,-33.819,-173.64
-1.1375,0.56277,0.15613,0,0,0,-33.818,-171.03
-1.125,0.56277,0.15615,0,0,0,-33.82,-178
-1.1125,0.56277,0.15616,0,0,0,-33.822,-184.3
-1.125,0.56272,0.14061,0,0,0,-33.82,-177.64
-1.1125,0.56272,0.14061,0,0,0,-33.824,-189.9
-1.1375,0.56272,0.1406,0,0,0,-33.816,-164.72
-1.1125,0.56299,0.17153,0,0,0,-33.82,-177.14
-1.1618,0.56968,0.20737,0,0,0,-33.8,-116.56
-1.1718,0.56993,0.20572,0,0,0,-33.801,-119
-1.1743,0.56603,0.19868,0,0,0,-33.802,-123.05
-1.1621,0.56487,0.19917,0,0,0,-33.805,-131.05
-1.1743,0.57669,0.20786,0,0,0,-33.799,-113.85
-1.162,0.57747,0.21073,0,0,0,-33.801,-120.5
-1.187,0.57585,0.20294,0,0,0,-33.793,-96.398
-1.2002,0.57584,0.19659,0,0,0,-33.788,-80.296
-1.1865,0.56724,0.19698,0,0,0,-33.795,-101.82
-1.1969,0.5683,0.19381,0,0,0,-33.791,-89.583
-1.1375,0.56801,0.19977,0,0,0,-33.819,-174.96
-1.1251,0.56801,0.2002,0,0,0,-33.819,-173.54
-1.1251,0.57689,0.21015,0,0,0,-33.819,-175.73
-1.1375,0.57703,0.20938,0,0,0,-33.819,-174.96
-1.075,0.56289,0.17163,0,0,0,-33.83,-207.9
-1.075,0.56273,0.1562,0,0,0,-33.834,-220.47
-1.0625,0.56273,0.15621,0,0,0,-33.84,-237.86
-1.0625,0.56283,0.17167,0,0,0,-33.835,-222.62
-1.0875,0.56274,0.15618,0,0,0,-33.829,-205.15
-1.0875,0.56272,0.14062,0,0,0,-33.833,-217.31
-1.075,0.56271,0.14062,0,0,0,-33.839,-234.18
-1.0625,0.56271,0.14062,0,0,0,-33.845,-252.96
-1.0875,0.56293,0.17158,0,0,0,-33.826,-194.23
-1.025,0.56278,0.17174,0,0,0,-33.853,-277.45
-1.0375,0.56278,0.17172,0,0,0,-33.847,-259.15
-1.0375,0.56272,0.15622,0,0,0,-33.853,-276.34
-1.025,0.56272,0.15622,0,0,0,-33.859,-295.24
-1.0125,0.56272,0.15623,0,0,0,-33.865,-311.93
-1.025,0.56271,0.14062,0,0,0,-33.864,-310.61
-1.0125,0.56271,0.14062,0,0,0,-33.87,-327.34
-1.0375,0.56271,0.14062,0,0,0,-33.858,-292
-1.0125,0.56278,0.17176,0,0,0,-33.859,-293.29
-1.0751,0.57575,0.21361,0,0,0,-33.821,-179.17
-1.0749,0.56682,0.20157,0,0,0,-33.823,-186.31
-1.0623,0.56418,0.20167,0,0,0,-33.826,-195.06
-1.0613,0.56735,0.21286,0,0,0,-33.827,-196.85
-1.0618,0.57568,0.21902,0,0,0,-33.826,-194.26
-1.062,0.60004,0.22153,0,0,0,-33.821,-181.6
-1.0622,0.58766,0.22169,0,0,0,-33.824,-189.3
-1.0497,0.58801,0.22477,0,0,0,-33.831,-209.23
-1.0497,0.60016,0.22442,0,0,0,-33.828,-202.48
-1.0879,0.57594,0.21225,0,0,0,-33.818,-170.49
-1.0876,0.5671,0.20097,0,0,0,-33.821,-179.82
-1.037,0.56607,0.21444,0,0,0,-33.837,-227.62
-1.0373,0.56375,0.20148,0,0,0,-33.838,-229.83
-1.0249,0.56379,0.20168,0,0,0,-33.844,-249.45
-1.0249,0.56775,0.21492,0,0,0,-33.843,-247.51
-1.0125,0.56812,0.21531,0,0,0,-33.848,-260.22
-1.0372,0.58832,0.22599,0,0,0,-33.836,-226.44
-1.0369,0.57734,0.22498,0,0,0,-33.836,-225.49
-1.0125,0.56391,0.20189,0,0,0,-33.849,-265.09
-1.0377,0.57022,0.2219,0,0,0,-33.835,-222.48
-0.97501,0.56275,0.17179,0,0,0,-33.869,-325.69
-0.975,0.56272,0.15624,0,0,0,-33.875,-343.58
-0.9625,0.56272,0.15624,0,0,0,-33.877,-348.09
-0.96251,0.56274,0.1718,0,0,0,-33.872,-333.98
-0.9875,0.56272,0.15624,0,0,0,-33.873,-336.07
-0.9875,0.56271,0.14062,0,0,0,-33.878,-350.62
-0.975,0.56271,0.14063,0,0,0,-33.88,-356.53
-0.9625,0.56271,0.14063,0,0,0,-33.88,-358.25
-0.98751,0.56277,0.17178,0,0,0,-33.866,-316.68
-0.92499,0.56273,0.17184,0,0,0,-33.87,-327.72
-0.93749,0.56273,0.17183,0,0,0,-33.873,-335.47
-0.9375,0.56272,0.15625,0,0,0,-33.875,-343.39
-0.925,0.56271,0.15625,0,0,0,-33.872,-332.91
-0.9125,0.56271,0.15625,0,0,0,-33.866,-316.13
-0.925,0.56271,0.14063,0,0,0,-33.872,-331.95
-0.9125,0.56271,0.14063,0,0,0,-33.864,-310.14
-0.9375,0.56271,0.14063,0,0,0,-33.876,-346.69
-0.91249,0.56272,0.17185,0,0,0,-33.866,-316.06
-0.96268,0.56727,0.21641,0,0,0,-33.863,-306.53
-0.97518,0.56739,0.21623,0,0,0,-33.859,-293.37
-0.97509,0.56359,0.20215,0,0,0,-33.862,-301.88
-0.96257,0.56343,0.20219,0,0,0,-33.867,-317.38
-0.98765,0.56776,0.21607,0,0,0,-33.855,-281.85
-0.96289,0.576,0.2275,0,0,0,-33.857,-287.15
-0.96311,0.58774,0.23301,0,0,0,-33.853,-276.76
-0.98759,0.56377,0.20213,0,0,0,-33.857,-289.59
-0.93743,0.56681,0.21753,0,0,0,-33.858,-292.16
-0.93748,0.5637,0.20251,0,0,0,-33.865,-313.75
-0.92495,0.56326,0.20261,0,0,0,-33.86,-296.42
-0.92483,0.56419,0.21754,0,0,0,-33.849,-263.47
-0.92384,0.56734,0.22901,0,0,0,-33.845,-252.65
-0.91231,0.56328,0.21736,0,0,0,-33.856,-286.59
-0.9118,0.5663,0.23022,0,0,0,-33.857,-287.69
-0.90933,0.57011,0.23746,0,0,0,-33.861,-300.34
-0.90034,0.57021,0.2384,0,0,0,-33.868,-322.19
-0.93801,0.58764,0.23533,0,0,0,-33.852,-273.23
-0.93768,0.57572,0.22998,0,0,0,-33.853,-277.27
-0.91243,0.56301,0.20263,0,0,0,-33.862,-301.84
-0.875,0.56272,0.17186,0,0,0,-33.837,-229.29
-0.875,0.56271,0.15625,0,0,0,-33.832,-214.32
-0.8625,0.56271,0.15625,0,0,0,-33.815,-161.19
-0.8625,0.56272,0.17186,0,0,0,-33.82,-176.44
-0.8875,0.56271,0.15625,0,0,0,-33.847,-257.38
-0.8875,0.56271,0.14063,0,0,0,-33.843,-245.26
-0.875,0.56271,0.14063,0,0,0,-33.828,-201.55
-0.8625,0.56271,0.14063,0,0,0,-33.811,-150.15
-0.8875,0.56272,0.17185,0,0,0,-33.85,-268.61
-0.825,0.56272,0.17187,0,0,0,-33.739,64.349
-0.8375,0.56272,0.17187,0,0,0,-33.768,-22.652
-0.8375,0.56271,0.15625,0,0,0,-33.768,-22.022
-0.825,0.56271,0.15625,0,0,0,-33.742,55.512
-0.8125,0.56271,0.15625,0,0,0,-33.718,128.78
-0.825,0.56271,0.14063,0,0,0,-33.746,45.49
-0.8125,0.56271,0.14063,0,0,0,-33.724,111.28
-0.8375,0.56271,0.14063,0,0,0,-33.769,-23.747
-0.8125,0.56272,0.17187,0,0,0,-33.712,148.09
-0.86258,0.56373,0.21775,0,0,0,-33.857,-287.88
-0.87503,0.56383,0.21767,0,0,0,-33.874,-338.85
-0.87501,0.56302,0.20273,0,0,0,-33.861,-300.27
-0.86253,0.56298,0.20276,0,0,0,-33.844,-249.97
-0.87507,0.56798,0.23138,0,0,0,-33.883,-366.99
-0.88745,0.56771,0.23109,0,0,0,-33.883,-365.09
-0.88744,0.56411,0.21743,0,0,0,-33.876,-346.28
-0.85022,0.57622,0.24255,0,0,0,-33.845,-253.63
-0.86268,0.57659,0.24196,0,0,0,-33.877,-348
-0.88748,0.56308,0.20268,0,0,0,-33.867,-318.89
-0.86264,0.56775,0.23166,0,0,0,-33.866,-316.68
-0.83756,0.56344,0.21775,0,0,0,-33.776,-46.116
-0.83752,0.56288,0.20277,0,0,0,-33.775,-41.411
-0.825,0.56285,0.20278,0,0,0,-33.735,77.921
-0.82501,0.56337,0.21777,0,0,0,-33.729,94.348
-0.82502,0.567,0.2321,0,0,0,-33.731,89.342
-0.81246,0.56337,0.21779,0,0,0,-33.687,222.54
-0.8124,0.567,0.23216,0,0,0,-33.687,220.39
-0.83771,0.57594,0.24311,0,0,0,-33.8,-116.13
-0.81248,0.56285,0.20278,0,0,0,-33.697,191.15
-0.83761,0.56713,0.23194,0,0,0,-33.781,-60.822
-0.85015,0.5674,0.23181,0,0,0,-33.83,-207.23
-0.775,0.56272,0.17186,0,0,0,-33.647,341.85
-0.775,0.56271,0.15625,0,0,0,-33.659,306.69
-0.7625,0.56271,0.15625,0,0,0,-33.644,352.24
-0.7625,0.56272,0.17186,0,0,0,-33.632,387.01
-0.7875,0.56271,0.15625,0,0,0,-33.677,253.14
-0.7875,0.56271,0.14063,0,0,0,-33.685,227.36
-0.775,0.56271,0.14063,0,0,0,-33.669,276.95
-0.7625,0.56271,0.14062,0,0,0,-33.654,321.7
-0.7875,0.56272,0.17186,0,0,0,-33.666,285.22
-0.72501,0.56272,0.17184,0,0,0,-33.607,463.03
-0.73751,0.56272,0.17185,0,0,0,-33.612,445.81
-0.7375,0.56271,0.15625,0,0,0,-33.622,417.94
-0.725,0.56271,0.15625,0,0,0,-33.614,440.33
